CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
32593	32861	3981	0.7814	-20.972
32812	32861	3981	0.7638	-3.972
32580	32593	3981	0.9247	-0.996
32593	32610	3981	0.7514	1923.024
32593	32812	3981	0.9365	-17.0
32580	32812	3981	0.8887	-17.996
8103	8107	3982	0.9183	-1.02
37941	37952	3983	0.8315	-1.005
37952	37956	3983	0.8627	-0.999
37941	37956	3983	0.7054	-2.004
22813	22840	3984	0.7625	-796.244
22813	22871	3984	0.963	-1.002
22840	22871	3984	0.7549	795.242
22840	22877	3984	0.7613	-0.996
3446	3457	3985	0.918	-1.004
22718	22747	3986	0.8517	1587.8
22718	22778	3986	0.8053	-2.004
22747	22778	3986	0.8004	-1589.804
7129	7160	3987	0.9392	-1.005
25796	25846	3988	0.8777	-1.004
25468	25488	3989	0.9532	-1.0
25468	25997	3989	0.8537	-14.008
21063	21065	3990	0.911	0.0
5578	5609	3991	0.81	-1.014
25331	25366	3992	0.8591	-1.01
11534	11566	3993	0.8519	-0.988
2552	2567	3994	0.9128	-0.999
35967	35985	3995	0.9503	-1.006
24722	24753	3996	0.966	-1.002
24722	24776	3996	0.9299	-2.007
24753	24776	3996	0.9294	-1.005
2065	2705	3997	0.7475	-31.992
36497	36510	3998	0.9175	-1.02
37539	37545	3999	0.733	-1.018
2624	17017	4000	0.7449	-0.003
26553	26563	4001	0.8718	-1.011
26553	26586	4001	0.9529	-2.004
26563	26586	4001	0.8636	-0.993
1140	1150	4002	0.9607	-1.002
4817	4837	4003	0.7828	-0.999
4275	4817	4003	0.8616	-43.986
30041	30064	4004	0.9418	-1.008
30041	39121	4004	0.7708	-0.01
30041	39127	4004	0.7482	-1.009
30064	39121	4004	0.7388	0.998
30064	39127	4004	0.7429	-0.001
39121	39127	4004	0.9542	-0.999
19189	19239	4005	0.8688	-2.016
14379	14396	4006	0.8878	-1.012
35807	35827	4007	0.8548	-2.004
25235	25249	4008	0.7851	-0.988
5226	5246	4009	0.9558	-1.008
20933	20979	4010	0.9307	-1.002
12114	12132	4011	0.9421	-1.002
12114	12145	4011	0.7562	-1.938
12132	12145	4011	0.7964	-0.936
37551	37679	4012	0.7741	-18.042
37552	37679	4012	0.8223	-17.031
37656	37679	4012	0.8075	-2.001
37551	37552	4012	0.9241	-1.011
37551	37656	4012	0.7732	-16.041
37552	37559	4012	0.7588	-1.005
37552	37656	4012	0.7331	-15.03
17238	17280	4013	0.886	-1.0
17404	17448	4014	0.9237	-1.0
12458	12489	4015	0.9149	-0.996
17038	17066	4016	0.9372	-1.01
7824	7844	4017	0.9384	-1.002
18823	18847	4019	0.9724	-1.002
10588	10620	4020	0.8149	-1.004
5386	5410	4021	0.8832	-1.002
36703	36727	4022	0.9887	-0.998
13216	13230	4023	0.953	-1.0
15405	15435	4024	0.9617	-1.0
13938	15405	4024	0.726	-42.008
15931	15990	4025	0.8422	-2.007
15963	15990	4025	0.8126	-1.008
15931	15963	4025	0.9676	-0.999
4828	15931	4025	0.7097	-0.002
4828	15963	4025	0.7326	-1.001
2765	2773	4026	0.8763	-0.992
2755	2765	4026	0.8065	-0.992
26531	26552	4027	0.8896	-0.996
10606	10645	4028	0.9466	-1.008
10606	19104	4028	0.7973	-227.166
10645	19139	4028	0.8349	-227.16
19104	19735	4028	0.707	-16.0
19104	19139	4028	0.9231	-1.002
11512	11542	4029	0.7073	-1.068
10100	10141	4030	0.8195	-1.046
12322	12351	4031	0.9113	-1.002
13539	13569	4032	0.9197	-1.002
19049	19090	4033	0.8638	-0.993
33483	34235	4034	0.7971	-35.988
33483	35479	4034	0.7451	-105.976
29582	29603	4035	0.9876	-1.002
5345	5383	4036	0.8806	-2.008
13546	13571	4037	0.9169	-0.996
13571	13972	4037	0.7271	-15.984
13571	13996	4037	0.7452	-17.001
13546	13946	4037	0.7212	-15.957
13546	13972	4037	0.7502	-16.98
13546	13996	4037	0.7651	-17.997
13946	13972	4037	0.8784	-1.023
13972	13996	4037	0.8754	-1.017
13946	13996	4037	0.8196	-2.04
14327	14357	4038	0.8544	-1.011
16366	16432	4039	0.9446	-0.998
9189	9203	4040	0.8859	-1.004
7015	7047	4041	0.8954	-1.011
7015	26991	4041	0.7379	-0.003
26991	27027	4041	0.8448	-1.014
25053	25090	4042	0.932	-0.996
15835	15868	4043	0.8843	-1.008
15868	15874	4043	0.865	-0.996
15835	15874	4043	0.8414	-2.004
39664	39665	4044	0.8185	-1.011
39664	39667	4044	0.7589	-2.004
39665	39667	4044	0.8082	-0.993
17506	17539	4045	0.8891	-0.996
17506	17555	4045	0.7064	-2.007
17539	17555	4045	0.8584	-1.011
17287	17359	4046	0.7313	-2.012
17330	17359	4046	0.8168	-1.01
17287	17330	4046	0.962	-1.002
2725	17330	4046	0.8025	-1.007
2735	17330	4046	0.8046	-0.002
2725	2735	4046	0.9763	-1.005
2725	17287	4046	0.8161	-0.005
2735	17287	4046	0.8019	1.0
7850	7877	4047	0.9503	-1.002
5756	5764	4048	0.7192	550.281
11979	12030	4049	0.7935	-1.965
11979	11997	4049	0.7624	-1.059
20356	20934	4050	0.9399	-14.02
20895	20934	4050	0.9546	-1.0
20329	20356	4050	0.9871	-0.994
20329	20895	4050	0.9291	-14.014
9894	9934	4051	0.9604	-2.01
22897	22932	4052	0.934	-1.006
5824	5847	4053	0.9725	-1.004
12358	12374	4054	0.975	-1.008
17302	17324	4055	0.9795	-1.005
17324	17352	4055	0.718	-1.002
17302	17352	4055	0.7381	-2.007
2794	2856	4056	0.7054	-2.988
24258	24291	4057	0.9769	-1.005
4556	4578	4058	0.8335	-1.005
20768	20771	4059	0.7095	-0.009
20771	20800	4059	0.732	-0.981
20768	20800	4059	0.8896	-0.99
4573	4594	4060	0.9446	-0.999
38974	38980	4061	0.9783	-1.008
38980	38981	4061	0.8536	0.0
38974	38981	4061	0.853	-1.008
10738	10752	4062	0.9139	-1.002
22944	22960	4063	0.9253	-0.999
19685	19720	4064	0.7296	-2.0
19694	19720	4064	0.7877	-0.992
19685	19694	4064	0.896	-1.008
26218	26232	4065	0.8941	-1.016
12441	12466	4066	0.9106	-1.002
3263	12466	4066	0.7816	-0.999
3281	12466	4066	0.7633	-0.003
3263	3281	4066	0.9425	-0.996
3281	12441	4066	0.7033	0.999
3263	12441	4066	0.7114	0.003
294	297	4067	0.8431	-1.02
9109	9116	4068	0.8176	-1.035
5569	5595	4069	0.8907	-0.987
1046	1051	4070	0.8946	-1.068
12982	13015	4071	0.8916	-0.999
9939	9970	4072	0.8672	-1.014
21378	21404	4073	0.7938	-0.996
1118	1123	4074	0.9582	-1.005
14076	14110	4075	0.9494	-1.005
14076	14139	4075	0.8714	-2.01
14110	14139	4075	0.8348	-1.005
6037	6047	4076	0.8974	-1.008
26975	27008	4077	0.8135	-1.004
20098	20136	4078	0.9398	-1.0
28505	28530	4079	0.931	-1.004
12952	12995	4080	0.9443	-0.998
26874	26892	4081	0.8796	-0.999
18890	18931	4082	0.9098	-0.98
3403	3414	4083	0.7779	-0.963
39377	39379	4084	0.8756	-1.011
35706	35723	4085	0.9193	-2.008
35707	35723	4085	0.821	-2.012
35716	35723	4085	0.9123	-1.004
35706	35707	4085	0.8266	0.004
35706	35716	4085	0.9561	-1.004
35707	35716	4085	0.8509	-1.008
16893	16942	4086	0.8543	-1.005
20617	35073	4087	0.7725	0.014
16807	16885	4088	0.7424	-3.992
10262	10281	4089	0.9449	-1.005
24113	24139	4090	0.8284	-2.005
24127	24139	4090	0.9391	-1.0
24113	24127	4090	0.8911	-1.005
23207	23259	4091	0.9128	-1.008
14060	14094	4092	0.9557	-1.008
24928	24957	4093	0.8205	-1.004
3086	3097	4094	0.7735	-1.008
38654	38656	4095	0.887	-1.036
25047	25062	4096	0.8434	-1.008
23596	23627	4097	0.9195	-1.004
3080	3094	4098	0.8999	-1.002
16757	16780	4099	0.825	-0.999
22645	22648	4100	0.8628	-0.002
334	5559	4101	0.7203	-0.0
5559	5582	4101	0.9176	-1.002
334	491	4101	0.7041	-49.065
10808	10865	4102	0.7444	-1.998
10808	10840	4102	0.9167	-1.002
22592	22618	4103	0.9116	-0.996
36383	36388	4104	0.9168	-0.999
21320	21347	4106	0.9379	-0.999
21347	21371	4106	0.8998	-1.017
21320	21371	4106	0.9127	-2.016
16070	16124	4107	0.9582	-1.01
4700	8366	4108	0.7328	-142.044
23730	23765	4109	0.9171	-1.011
28444	28467	4110	0.9753	-0.993
3073	3082	4111	0.8656	-0.996
19794	19809	4112	0.9292	-0.999
9245	30523	4113	0.7341	-0.001
9245	30541	4113	0.739	-0.999
30523	30541	4113	0.9759	-0.998
16616	16646	4114	0.9349	-1.008
16645	16646	4114	0.7892	-0.008
16646	16677	4114	0.938	-1.008
16616	16645	4114	0.7634	-1.0
16645	16677	4114	0.8049	-1.016
16616	16677	4114	0.8656	-2.016
8079	8086	4115	0.9757	-0.999
17427	17462	4116	0.919	-1.011
11898	11943	4117	0.9105	-1.006
15371	15387	4118	0.9007	-1.005
7498	7523	4119	0.9041	-0.996
3309	3328	4120	0.7339	-0.981
7269	7285	4121	0.9626	-1.005
30276	30312	4122	0.9348	-1.004
11821	11857	4123	0.8673	-1.008
19636	19656	4124	0.9398	-0.999
14701	15156	4125	0.8244	-17.031
14730	15156	4125	0.7745	-16.029
14762	15156	4125	0.737	-15.015
15156	15188	4125	0.9256	-0.996
14701	14730	4125	0.9309	-1.002
14730	14762	4125	0.8821	-1.014
14730	15188	4125	0.8424	-17.025
14701	14762	4125	0.8474	-2.016
14701	15188	4125	0.8652	-18.027
14762	15188	4125	0.8099	-16.011
8522	8549	4126	0.9176	-0.996
10376	10419	4127	0.9359	-1.011
1152	1153	4128	0.7447	-423.241
17712	17750	4129	0.9253	1454.63
36920	36923	4130	0.7054	-0.016
36923	36932	4130	0.8486	-0.996
23224	23236	4131	0.7596	-0.999
35334	35382	4132	0.7216	-4.008
35345	35382	4132	0.7365	-3.008
35359	35382	4132	0.786	-2.004
35334	35359	4132	0.9233	-2.004
35345	35359	4132	0.8942	-1.004
35334	35345	4132	0.9147	-1.0
9367	9391	4133	0.9461	-0.996
14912	14950	4134	0.8956	-693.351
14912	15976	4134	0.8724	-27.994
27012	27030	4135	0.7062	1716.856
27030	27047	4135	0.7866	-0.992
8705	8768	4136	0.8004	-1.998
8732	8768	4136	0.8294	-0.999
8705	8732	4136	0.9145	-0.999
26188	26209	4137	0.8328	-0.987
5960	5998	4138	0.9182	-1.996
5978	5998	4138	0.8811	-0.996
5960	5978	4138	0.9212	-1.0
20166	20196	4139	0.9738	-1.008
20196	38179	4139	0.7183	1.006
20196	38191	4139	0.727	0.001
20166	38191	4139	0.7356	-1.007
38179	38191	4139	0.9671	-1.004
20166	38179	4139	0.7273	-0.002
14176	14197	4140	0.9154	-1.005
14176	14211	4140	0.9113	-2.013
14197	14211	4140	0.8588	-1.008
2777	2801	4141	0.9676	-0.999
7314	7330	4142	0.9591	-1.005
18242	18275	4143	0.9149	-1.017
6173	6189	4144	0.8836	-1.005
15321	15355	4145	0.7654	-698.289
20467	20498	4146	0.9067	-1.0
8182	8201	4147	0.7919	-0.996
32564	32582	4148	0.9731	-0.996
25718	25738	4149	0.8856	-1.002
15001	15060	4150	0.9524	-2.001
5937	5954	4151	0.8868	-0.999
16964	17012	4152	0.9315	-0.998
1668	1674	4153	0.9245	-1.005
24459	24462	4154	0.8936	-0.004
17643	17655	4155	0.9091	-1.0
9352	9390	4156	0.8959	-1.002
9162	9170	4157	0.9829	-0.999
2505	16665	4158	0.8014	-0.004
7995	8011	4159	0.8188	-1180.104
14241	14259	4160	0.9149	-0.999
19212	19249	4161	0.9267	-1.996
19225	19249	4161	0.9489	-0.996
19212	19225	4161	0.9482	-1.0
5332	5348	4162	0.9534	-1.005
5348	5371	4162	0.9429	-1.002
5332	5371	4162	0.9211	-2.007
195	199	4163	0.9321	-0.996
8225	8252	4164	0.9769	-0.999
19107	19155	4165	0.9561	-1.002
17534	17552	4166	0.8364	-1.012
13957	13981	4167	0.9552	1355.162
16782	16800	4168	0.9104	-1.008
20044	20045	4169	0.8708	0.0
18486	18508	4170	0.9529	-0.996
461	6780	4171	0.7816	-0.0
23685	23686	4172	0.8865	0.0
23685	23708	4172	0.9728	-0.999
23685	23746	4172	0.8198	-1.995
23708	23746	4172	0.816	-0.996
23686	23708	4172	0.9304	-0.999
23686	23746	4172	0.7845	-1.995
22164	22695	4173	0.7764	-14.016
22695	22764	4173	0.9541	-1.002
29247	29271	4174	0.8663	-0.976
9861	9884	4175	0.9629	-1.002
19876	19914	4176	0.7573	-1.02
15478	15492	4177	0.9637	-0.999
21590	21608	4178	0.8025	-0.996
12375	12402	4179	0.9528	-0.999
4811	4831	4180	0.7729	-1.0
4831	4842	4180	0.74	-0.968
20061	20103	4181	0.8327	-1.005
17286	22093	4182	0.8162	-128.098
22093	22143	4182	0.9526	-1.006
24712	24741	4183	0.9758	-0.998
27899	27919	4184	0.8219	-1.008
7501	27823	4185	0.7697	-1.009
27789	27823	4185	0.9766	-1.008
7501	27789	4185	0.7662	-0.001
10824	10860	4186	0.9601	-1.002
3639	3647	4187	0.806	-1.004
3639	3658	4187	0.7638	-2.012
3647	3658	4187	0.7491	-1.008
1902	1915	4189	0.9142	-1.004
31865	31887	4190	0.9493	-0.994
35634	35655	4191	0.9362	-1.012
30486	30515	4192	0.9625	-1.008
32171	32207	4193	0.8546	-1.01
30179	30194	4194	0.7521	-1827.948
30161	30179	4194	0.8695	1825.964
14380	14406	4195	0.8149	-1.011
4839	10506	4196	0.747	-203.026
4693	4839	4196	0.7045	-5.052
19934	19963	4197	0.7785	-2.01
16523	16540	4198	0.9185	-1.0
31987	31997	4199	0.7799	-1.005
19663	19695	4200	0.8016	-1.0
18423	18473	4201	0.9783	-1.004
29329	29369	4202	0.9545	-1.006
29369	29388	4202	0.8119	-1.0
29329	29388	4202	0.8167	-2.006
34478	34497	4203	0.8088	-0.99
11354	11383	4204	0.942	-0.999
9701	9744	4205	0.8427	-2.001
9725	9744	4205	0.8312	-1.002
9701	9725	4205	0.9259	-0.999
27795	27822	4206	0.935	-1.011
27822	27832	4206	0.9558	-1.005
27822	27847	4206	0.9121	-2.019
27795	27832	4206	0.8851	-2.016
27832	27847	4206	0.8025	-1.014
27795	27847	4206	0.8571	-3.03
29466	29491	4207	0.746	1800.898
29399	29421	4208	0.9713	-1.006
21636	21655	4209	0.8849	-1.01
4051	4079	4210	0.8764	-1.005
4079	4290	4210	0.7221	-13.014
4079	4306	4210	0.7176	-14.019
4290	4306	4210	0.9759	-1.005
2942	2955	4211	0.9084	-1.008
2955	2972	4211	0.9261	-1.011
2942	2972	4211	0.8987	-2.019
8439	8499	4212	0.9114	-0.99
4901	4925	4213	0.9559	-1.005
4925	22899	4213	0.7627	1.007
4901	22899	4213	0.7885	0.002
35795	35797	4214	0.7859	0.012
26139	26172	4215	0.961	-1.004
17486	17537	4216	0.8985	-1.008
29366	29381	4217	0.9254	-1.004
29366	29386	4217	0.8843	-2.0
29381	29386	4217	0.9233	-0.996
22361	22389	4218	0.9886	-1.0
22361	23001	4218	0.8352	-17.026
22361	23049	4218	0.8356	-18.032
22389	23049	4218	0.8476	-17.032
23001	23049	4218	0.9631	-1.006
22389	23001	4218	0.8236	-16.026
12225	12266	4219	0.7399	-0.998
2336	2993	4220	0.7602	-44.028
2993	3270	4220	0.7536	-17.022
13259	13289	4221	0.8237	667.346
4860	4875	4222	0.9725	-1.005
4226	4252	4223	0.8643	-1.005
15176	15214	4224	0.7611	-0.98
14489	15176	4224	0.8559	-17.026
24797	24823	4225	0.8664	-0.99
3673	3702	4226	0.9256	-2.012
3673	13203	4226	0.7186	-1.005
3702	13203	4226	0.7115	1.007
36674	36685	4227	0.9436	-0.972
36674	36699	4227	0.9356	-1.992
36685	36699	4227	0.8973	-1.02
35199	35214	4228	0.9401	-0.998
3013	3029	4229	0.9676	-0.993
30215	30239	4230	0.9446	-1.016
30215	30256	4230	0.7964	-2.02
30239	30256	4230	0.751	-1.004
3812	3834	4231	0.9364	-0.999
12550	12573	4232	0.8795	-0.999
17030	17072	4233	0.7749	717.388
17041	17072	4233	0.8898	1436.68
17054	17072	4233	0.7667	718.39
17072	17678	4233	0.8045	-16.006
17072	17718	4233	0.7785	-17.01
17030	17054	4233	0.9646	-1.002
17041	17678	4233	0.8331	1420.673
17678	17718	4233	0.9338	-1.004
17041	17718	4233	0.8165	1419.67
11011	13989	4234	0.7853	-80.964
11059	13989	4234	0.7805	-79.964
13913	13989	4234	0.8627	-1.98
13955	13989	4234	0.9316	-0.988
10975	13913	4234	0.7681	-79.972
13913	13955	4234	0.9196	-0.992
10975	11059	4234	0.8456	-1.988
11011	11059	4234	0.9712	-1.0
11059	13955	4234	0.7496	-78.976
10975	11011	4234	0.9272	-0.988
10975	13955	4234	0.7084	-80.964
11011	13955	4234	0.7639	-79.976
16218	16247	4235	0.9323	-0.996
11360	11394	4236	0.9554	-1.002
3774	3778	4237	0.7403	-0.969
5830	5849	4238	0.9311	-1.0
5830	18432	4238	0.7142	0.001
5830	18462	4238	0.764	-0.995
18432	18462	4238	0.9178	-0.996
5849	18462	4238	0.7632	0.005
5849	18432	4238	0.73	1.001
17887	17903	4239	0.7194	-1.002
10092	10137	4240	0.8138	-1.026
10092	10677	4240	0.8278	-15.994
4296	4482	4241	0.7385	-16.058
28239	28261	4242	0.8641	-1.008
13066	13086	4243	0.7173	-1.028
13086	13118	4243	0.7485	-1.0
34124	34125	4244	0.7877	-0.015
7178	7194	4245	0.9353	-1.006
4008	4028	4246	0.9491	-2.0
1568	1591	4247	0.7773	439.013
9969	9991	4248	0.9163	-1.005
37016	37021	4249	0.8817	-0.96
37016	37027	4249	0.832	-1.953
37021	37027	4249	0.8757	-0.993
3149	3443	4250	0.7623	-10.094
7915	7927	4251	0.722	-1177.102
15687	15703	4252	0.8587	-1.005
17214	17228	4253	0.8953	-1.005
17214	17262	4253	0.8871	-2.007
17228	17262	4253	0.8591	-1.002
1265	1274	4254	0.9116	-1285.736
14079	14108	4255	0.8187	-0.987
1384	1417	4256	0.8703	-2.001
8578	8601	4257	0.7569	-0.932
18648	18685	4258	0.9127	-1.0
226	2288	4259	0.7352	-0.001
2137	2152	4260	0.9422	-0.999
3576	3595	4261	0.9349	-1.008
11806	11834	4262	0.9026	-1.004
6511	6868	4263	0.7208	-12.0
14440	14451	4264	0.7941	-1.0
22387	22414	4265	0.8888	-0.998
946	1025	4266	0.7842	-17.96
20859	20886	4267	0.9669	-0.999
20859	20913	4267	0.901	-2.004
20886	20913	4267	0.9146	-1.005
14350	14370	4268	0.9516	-0.996
17659	17672	4269	0.9017	-1.011
22611	22626	4270	0.9611	-0.999
8229	8261	4271	0.939	-1.004
7846	7862	4272	0.9321	-1.002
17814	17830	4273	0.8456	-1.002
10602	10628	4274	0.8317	-1.008
13960	14503	4275	0.7846	-17.03
382	386	4276	0.8906	-1.011
2956	2971	4277	0.9847	-1.005
26605	26632	4278	0.9485	-1.002
913	914	4279	0.9463	-1.004
913	5539	4279	0.8402	-0.004
913	5558	4279	0.801	-1.003
5539	24532	4279	0.7537	-0.0
5558	24532	4279	0.7274	0.999
24532	24554	4279	0.9402	-1.0
914	5539	4279	0.7971	1.0
5539	5558	4279	0.9444	-0.999
5539	24554	4279	0.7729	-1.0
914	5558	4279	0.7582	0.001
5558	24554	4279	0.7422	-0.001
26445	26456	4280	0.8825	-1.0
25244	25266	4281	0.872	-0.987
2525	2842	4282	0.7439	-14.016
33003	33028	4283	0.8095	-1.008
33027	33028	4283	0.7651	0.0
33003	33027	4283	0.9163	-1.008
5675	5688	4284	0.7585	-550.31
5449	5468	4285	0.9487	-1.011
30530	30542	4286	0.9483	-0.999
30530	30551	4286	0.9093	-1.989
30542	30551	4286	0.9085	-0.99
33484	33495	4287	0.8085	-1.005
25388	25416	4288	0.9458	-1.014
32749	32766	4289	0.9045	-1.011
28833	28862	4290	0.9189	-1.02
25553	25580	4291	0.7597	1670.722
7022	7062	4292	0.7191	-1.03
36655	36683	4293	0.8753	-2.031
5216	5235	4294	0.7726	-542.296
21057	21075	4295	0.9549	-0.999
33999	34007	4296	0.8015	-0.93
36789	36810	4297	0.8486	-0.996
20786	20817	4298	0.8622	-1.005
8203	8222	4299	0.9227	-1.005
443	449	4300	0.7623	-0.99
442	449	4300	0.7922	-1.008
1744	1755	4301	0.9007	-0.999
7943	7958	4302	0.9521	-1.002
5771	5789	4303	0.8177	-0.984
38156	38161	4304	0.8564	-0.99
38161	38170	4304	0.8292	-1.011
38156	38170	4304	0.7057	-2.001
37455	37461	4305	0.9308	-1.002
6495	6509	4306	0.8845	-1.004
15459	15486	4307	0.8231	-1.002
15459	15511	4307	0.7903	-2.001
15486	15511	4307	0.9121	-0.999
504	509	4308	0.9555	-1.005
15115	15148	4309	0.8331	-1.005
14988	15021	4310	0.9204	-0.996
19705	19741	4311	0.8116	-1508.787
25461	25466	4312	0.777	-0.004
25466	25487	4312	0.8207	-1.0
25461	25487	4312	0.7271	-1.004
33032	33047	4313	0.874	-1.008
26320	27245	4314	0.7969	-45.03
26340	27245	4314	0.7683	-44.007
27224	27245	4314	0.9645	-1.008
27245	27247	4314	0.8798	0.0
27245	27638	4314	0.9061	-17.028
26320	26340	4314	0.9256	-1.023
26340	27247	4314	0.726	-44.007
26320	27638	4314	0.7287	-62.058
27224	27638	4314	0.8768	-18.036
27247	27638	4314	0.832	-17.028
26320	27247	4314	0.7296	-45.03
27224	27247	4314	0.8366	-1.008
26320	27224	4314	0.8168	-44.022
31377	31407	4315	0.9446	-1.0
12841	12885	4316	0.7061	-2.005
39877	39885	4317	0.8611	-2.014
39880	39885	4317	0.8381	-1.014
39877	39880	4317	0.9269	-1.0
34038	34053	4318	0.8324	-1.011
34053	34064	4318	0.9745	-0.99
34038	34064	4318	0.7972	-2.001
28094	28139	4319	0.9698	-1.006
7485	7511	4320	0.9703	-1.002
19555	19628	4321	0.8544	-1.014
38169	38174	4322	0.9182	-1.002
11615	11673	4323	0.8577	-2.016
11646	11673	4323	0.9063	-1.008
11615	11646	4323	0.9227	-1.008
8945	9151	4324	0.7965	-16.02
18104	18147	4325	0.961	-1.0
19760	19771	4326	0.8677	-1.004
19771	19784	4326	0.7202	-0.992
19760	19784	4326	0.8061	-1.996
34502	34517	4328	0.7758	-1.0
32587	32604	4329	0.8189	-963.495
39701	39702	4330	0.967	-1.002
39702	39705	4330	0.8437	-1.006
39701	39705	4330	0.8088	-2.008
36574	36593	4331	0.8475	-1.004
17980	18002	4333	0.9434	-1.002
26935	26969	4334	0.9368	-1.998
26944	26969	4334	0.8666	-0.993
26935	26944	4334	0.9636	-1.005
24220	24248	4335	0.9601	-1.004
654	1001	4336	0.725	-58.005
20034	20068	4337	0.941	-2.01
20068	20096	4337	0.9384	-1.005
20034	20096	4337	0.924	-3.015
30038	30059	4338	0.8135	-1.016
30059	30082	4338	0.8382	-1.016
30038	30082	4338	0.7554	-2.032
20233	20259	4339	0.8269	-1.008
20259	20287	4339	0.8979	-1.002
20233	20287	4339	0.8811	-2.01
24737	24783	4340	0.8309	-1.002
10715	10746	4341	0.9105	-0.996
6480	6497	4342	0.9316	-1.002
21518	21540	4343	0.9337	-1.0
30982	31014	4344	0.9816	-1.008
17574	17594	4345	0.7719	-1.023
31273	31293	4347	0.9111	-1.004
27587	27609	4348	0.8264	-0.999
27609	27610	4348	0.9081	-0.006
27569	27587	4348	0.7821	-0.987
27587	27610	4348	0.8626	-1.005
28661	28673	4349	0.875	1771.864
4519	4542	4350	0.9255	-0.999
19004	19017	4351	0.8752	-1.002
19004	19044	4351	0.7831	-2.004
19017	19044	4351	0.7875	-1.002
15348	15352	4352	0.9365	-0.995
27564	27584	4353	0.9711	-0.996
27564	27607	4353	0.9383	-1.992
27564	33085	4353	0.7635	-312.21
27564	33097	4353	0.7027	-313.212
27584	33097	4353	0.8276	-312.216
27607	33097	4353	0.7332	-311.22
33085	33097	4353	0.9349	-1.002
27584	27607	4353	0.9535	-0.996
27584	33085	4353	0.7175	-311.214
24774	24801	4354	0.944	-1.014
31937	31947	4356	0.9491	-0.993
28561	28582	4357	0.9526	-1.002
24403	24413	4358	0.9673	-1.002
24413	24436	4358	0.945	-1.005
24403	24436	4358	0.9148	-2.007
14367	14395	4359	0.8896	-1.012
32607	32631	4360	0.8319	-0.993
3193	3208	4361	0.8755	-1.0
23464	23475	4362	0.8966	-1.012
22237	22264	4363	0.9449	-0.996
34729	34754	4364	0.9885	-0.998
23338	23372	4365	0.8767	-2.001
10132	10158	4366	0.8969	-0.999
23560	23605	4367	0.9734	-0.996
13450	13496	4368	0.9116	-1.008
5838	5850	4369	0.9424	-1.0
5466	5479	4370	0.9642	-1.004
31892	31905	4371	0.9356	-0.996
17535	17551	4372	0.9544	-1.008
17551	17587	4372	0.859	-1.996
17535	17587	4372	0.8451	-3.004
34432	34448	4373	0.9202	-0.999
34432	34461	4373	0.8097	-1.989
34432	34473	4373	0.7819	-3.003
34448	34473	4373	0.8048	-2.004
34461	34473	4373	0.8228	-1.014
34448	34461	4373	0.8083	-0.99
21132	21164	4374	0.911	-1.0
8019	8030	4375	0.9162	-0.993
23544	23570	4376	0.9519	-0.987
9705	9734	4377	0.8627	-1.023
15875	15901	4378	0.9203	-0.987
21	22	4379	0.7887	0.0
19170	19213	4380	0.8756	-0.996
681	689	4381	0.9004	-1.002
28073	28096	4383	0.8972	-1.01
24089	24129	4384	0.8845	-0.998
9267	9296	4385	0.9157	-1.008
29914	29941	4386	0.7959	-1819.492
19973	19991	4387	0.8638	-1.008
32974	33315	4388	0.8972	-14.012
33315	33345	4388	0.9351	-1.01
33315	33373	4388	0.8064	-1.974
33345	33373	4388	0.8048	-0.964
2902	2909	4389	0.9475	-0.996
14130	14170	4390	0.9412	-1.006
23782	23783	4391	0.862	0.004
23782	23833	4391	0.901	-1.006
23783	23833	4391	0.8979	-1.01
873	880	4392	0.934	-0.984
360	365	4393	0.9534	-1.008
360	5759	4393	0.73	-0.004
360	5785	4393	0.7122	-1.01
365	5759	4393	0.7352	1.004
365	5785	4393	0.7035	-0.002
5759	5785	4393	0.8952	-1.006
7821	7830	4394	0.7388	-1.005
39314	39317	4395	0.85	-0.981
21858	21887	4396	0.904	-1.005
21858	21923	4396	0.8758	-2.016
21887	21923	4396	0.9153	-1.011
30992	31028	4397	0.9603	-0.994
20767	20797	4398	0.9564	-1.005
12346	12370	4399	0.8734	-1.01
16487	28926	4400	0.7887	-1.001
23399	23424	4401	0.865	-1.005
23399	23454	4401	0.8107	-1.998
23424	23454	4401	0.9093	-0.993
5182	5201	4402	0.9556	-1.005
25055	25107	4403	0.8779	-1.008
7468	7482	4404	0.9433	-1.002
19200	19201	4405	0.9209	0.006
6773	6790	4406	0.9229	-0.993
18243	18276	4407	0.9336	-1.005
31879	31902	4408	0.961	-1.01
7508	7529	4409	0.8876	-1.005
1373	1387	4410	0.7285	-0.99
1356	1373	4410	0.7076	432.183
1355	1356	4410	0.7152	-0.956
40075	40076	4411	0.8552	-1.017
11068	11102	4412	0.972	-0.999
21158	21196	4413	0.9639	-1.0
12231	12255	4414	0.98	-1.002
20253	20282	4415	0.9454	-1.002
22999	23027	4416	0.7816	-0.994
11497	11510	4417	0.951	643.277
32842	32858	4418	0.8732	-1.008
15981	17170	4419	0.9083	-29.03
15981	17209	4419	0.7062	-30.032
17170	17209	4419	0.9503	-1.002
13148	13159	4421	0.936	-0.999
16081	16116	4422	0.7644	-0.993
33211	33254	4423	0.8068	-3.018
33225	33254	4423	0.8293	-2.01
33244	33254	4423	0.8478	-1.02
33211	33225	4423	0.9827	-1.008
33211	33244	4423	0.8955	-1.998
33225	33244	4423	0.8668	-0.99
